customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-12145,Male,1,No,No,57,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.51,3664.38,0
CU-12146,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),87.5,1044.91,1
CU-12147,Female,0,No,No,28,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,58.81,1672.43,0
CU-12148,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,87.7,2950.26,0
CU-12149,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.06,474.24,1
CU-12150,Male,0,No,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,60.55,1358.72,0
CU-12151,Male,0,Yes,Yes,48,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,43.84,2110.97,0
CU-12152,Female,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.53,1566.44,0
CU-12153,Female,1,No,No,35,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.99,1976.97,0
CU-12154,Female,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,95.0,296.81,0
CU-12155,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),92.3,3561.68,1
CU-12156,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.76,3.71,1
CU-12157,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),91.21,6456.09,0
CU-12158,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,53.03,0
CU-12159,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),99.58,631.96,0
CU-12160,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.32,1699.17,0
CU-12161,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.54,13.02,1
CU-12162,Male,0,No,No,50,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.02,3132.13,0
CU-12163,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,74.12,183.22,0
CU-12164,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.45,1431.62,1
CU-12165,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.64,104.87,0
CU-12166,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.68,6086.59,0
CU-12167,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),92.74,729.07,0
CU-12168,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,86.49,506.2,1
CU-12169,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.19,5143.3,0
CU-12170,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.83,270.06,1
CU-12171,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.58,3989.68,1
CU-12172,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.68,4928.26,0
CU-12173,Female,0,Yes,No,56,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,58.22,3260.35,0
CU-12174,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,90.64,5235.89,1
CU-12175,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.64,99.27,0
CU-12176,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,96.85,4291.28,0
CU-12177,Male,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,87.58,2914.49,1
CU-12178,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),73.21,512.04,0
CU-12179,Male,0,Yes,No,50,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,61.12,3066.27,0
CU-12180,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),55.25,3412.63,0
CU-12181,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.69,1120.26,1
CU-12182,Female,1,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.35,238.89,0
CU-12183,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.72,686.74,0
CU-12184,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),83.89,4114.77,1
CU-12185,Male,0,No,No,39,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.15,2303.76,1
CU-12186,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),57.46,202.78,0
CU-12187,Male,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.69,50.27,0
CU-12188,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),84.87,452.68,0
CU-12189,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.8,20.85,0
CU-12190,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,68.57,4090.1,1
CU-12191,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),93.3,1576.28,1
CU-12192,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.63,41.11,0
CU-12193,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.64,4711.11,1
CU-12194,Female,1,Yes,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,69.69,374.85,1
CU-12195,Female,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,76.24,3408.5,0
CU-12196,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.43,1215.01,0
CU-12197,Female,0,No,No,32,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),75.34,2418.71,0
CU-12198,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,85.8,3993.51,0
CU-12199,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.47,72.89,1
CU-12200,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,95.59,503.2,1
CU-12201,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.1,4602.02,0
CU-12202,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,71.04,1702.79,1
CU-12203,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.23,777.24,0
CU-12204,Male,1,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),60.2,336.01,0
CU-12205,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),74.33,2974.53,0
CU-12206,Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.37,0.0,0
CU-12207,Female,1,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.63,1084.92,0
CU-12208,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,104.55,4634.77,0
CU-12209,Male,0,Yes,No,61,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.18,3454.39,0
CU-12210,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.91,101.75,0
CU-12211,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.0,1388.12,1
CU-12212,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.72,2367.2,1
CU-12213,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.84,265.71,0
CU-12214,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),100.79,5135.14,0
CU-12215,Male,0,Yes,No,8,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.71,503.13,1
CU-12216,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,86.87,356.68,1
CU-12217,Female,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,66.52,3002.11,0
CU-12218,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,79.4,1175.78,0
CU-12219,Male,1,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.31,2144.92,1
CU-12220,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.06,5409.65,0
CU-12221,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,102.33,4487.44,1
CU-12222,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.89,315.09,0
CU-12223,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.62,533.87,0
CU-12224,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.33,375.02,1
CU-12225,Female,0,Yes,Yes,30,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.65,1690.55,0
CU-12226,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.39,5039.38,1
CU-12227,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,90.13,2547.71,0
CU-12228,Male,1,Yes,Yes,52,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.0,4715.68,1
CU-12229,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.78,3344.77,1
CU-12230,Female,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,138.08,0
CU-12231,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,74.1,918.14,1
CU-12232,Female,0,No,No,14,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.98,1216.55,1
CU-12233,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.8,337.0,1
CU-12234,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,56.84,692.91,0
CU-12235,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,98.69,4237.71,0
CU-12236,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,88.28,108.84,1
CU-12237,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.37,41.45,1
CU-12238,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),85.62,4819.21,0
CU-12239,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,44.02,441.14,0
CU-12240,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.82,89.2,0
CU-12241,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,88.38,2125.0,0
CU-12242,Male,1,No,No,43,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.43,3188.55,0
CU-12243,Male,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),103.51,0.0,1
CU-12244,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.98,1435.13,0
CU-12245,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),61.43,328.04,0
CU-12246,Female,0,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,82.36,164.24,0
CU-12247,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.02,200.49,1
CU-12248,Male,0,No,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,887.75,0
CU-12249,Male,1,No,No,47,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.09,3117.95,1
CU-12250,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),89.44,2329.69,0
CU-12251,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,80.96,640.09,1
CU-12252,Male,0,No,No,67,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),51.11,3437.69,0
CU-12253,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.2,256.48,1
CU-12254,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.69,0.89,0
CU-12255,Female,0,No,Yes,40,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.67,2535.42,1
CU-12256,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.57,17.2,0
CU-12257,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.35,945.76,0
CU-12258,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.29,1171.32,0
CU-12259,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.13,887.38,1
CU-12260,Male,1,No,No,0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),52.81,0.0,1
CU-12261,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),92.27,1528.96,0
CU-12262,Male,1,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.75,1888.94,1
CU-12263,Female,1,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.94,1297.2,0
CU-12264,Male,1,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.11,127.72,0
CU-12265,Male,0,Yes,No,60,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.02,3841.13,0
CU-12266,Female,0,Yes,No,3,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.83,275.67,0
CU-12267,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.39,165.21,0
CU-12268,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,88.01,99.14,1
CU-12269,Female,0,No,No,68,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,60.16,4098.56,0
CU-12270,Male,0,No,No,50,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.03,3387.22,1
CU-12271,Male,1,No,No,48,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.45,2815.03,0
CU-12272,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.53,3604.12,1
CU-12273,Male,0,No,No,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.79,979.31,1
CU-12274,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),101.31,2155.0,0
CU-12275,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,86.94,1955.48,0
CU-12276,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,80.99,3048.62,0
CU-12277,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),66.04,314.85,0
CU-12278,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.22,4209.93,1
CU-12279,Female,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.21,4569.16,1
CU-12280,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.33,692.0,0
CU-12281,Male,0,Yes,Yes,8,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),57.55,455.56,1
CU-12282,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.74,74.77,0
CU-12283,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),71.62,3439.16,0
CU-12284,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.14,3055.59,0
CU-12285,Female,0,No,No,41,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),63.28,2534.31,0
CU-12286,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.97,2987.23,1
CU-12287,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.69,1289.56,0
CU-12288,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,77.08,487.22,1
CU-12289,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.33,1199.09,0
CU-12290,Male,1,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,60.22,270.16,0
CU-12291,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.62,1318.01,0
CU-12292,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,93.95,1322.93,1
CU-12293,Female,0,No,No,14,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,54.84,764.69,0
CU-12294,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,87.38,96.29,0
CU-12295,Female,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,679.18,0
CU-12296,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.04,4956.9,1
